text,label
The Practical Part of Train Driver Education,NOISE
指導教授：鄭永祥 博士,ADVISOR
研究生：董祥開 撰,AUTHOR
中華民國 110 年 6 月,NOISE
---END---,NOISE
[Image 1],NOISE
文官制度季刊 第七卷第四期,NOISE
發行日期：106年 9月 10日,NOISE
政府服務委託外包的理論與實務：臺灣經驗,TITLE
◆ 柳嘉蕙,AUTHOR
（National Chengchi University）,AFFILIATION
---END---,NOISE
[Image 1],NOISE
T&D飛訊第二十五期,NOISE
發行日期：102年 9月 10日,NOISE
我國公務倫理的困境與出路,TITLE
◆ 游子正,AUTHOR
（國立政治大學公共行政學系）,AFFILIATION
---END---,NOISE
Public Administration,NOISE
DOI: 10.1111/padm.13009,NOISE
ORIGINAL ARTICLE,NOISE
Strategic Management in Public Sector,TITLE
"Yahong Zhang, Wan-Ju Hung, Hsiang-Kai Dong",AUTHOR
"Department of Public Administration, National Chengchi University",AFFILIATION
Abstract,NOISE
---END---,NOISE
[Image 1],NOISE
T&D飛訊第二十五期,NOISE
發行日期：90年 9月 10日,NOISE
跨域治理與災害防救體系之研究,TITLE
◆ 何獻霖,AUTHOR
（Department of Public Administration）,AFFILIATION
---END---,NOISE
[Image 1],NOISE
T&D飛訊第二十五期,NOISE
發行日期：101年 9月 10日,NOISE
我國公務倫理的困境與出路,TITLE
◆ 商嘉禾,AUTHOR
（中央健康保險局公關室）,AFFILIATION
---END---,NOISE
[Image 1],NOISE
文官制度季刊 第七卷第四期,NOISE
發行日期：108年 9月 10日,NOISE
公共管理者對於公私合夥風險的認知,TITLE
◆ 柳嘉蕙,AUTHOR
（台灣鐵路管理局企劃處）,AFFILIATION
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
N a t i o n a l  C h e n g c h i  U n i v,NOISE
台灣鐵路管理局企劃處,AFFILIATION
碩士學位論文,NOISE
內外控傾向對公務人員創新行為之影響,TITLE
－以台鐵為例,TITLE
Impact of Emotional Intelligence on Job Outcomes,NOISE
指導教授：施能傑 教授,ADVISOR
研究生：陳敦源 撰,AUTHOR
中華民國 105 年 12 月,NOISE
---END---,NOISE
Public Administration,NOISE
DOI: 10.1111/padm.13009,NOISE
ORIGINAL ARTICLE,NOISE
Strategic Management in Public Sector,TITLE
"Yahong Zhang, Wan-Ju Hung, Hsiang-Kai Dong",AUTHOR
"Department of Public Administration, National Chengchi University",AFFILIATION
Abstract,NOISE
---END---,NOISE
[Image 1],NOISE
T&D飛訊第二十五期,NOISE
發行日期：108年 9月 10日,NOISE
個人動機與態度對工作績效之影響,TITLE
◆ 林彥儒,AUTHOR
（國立政治大學公共行政學系）,AFFILIATION
---END---,NOISE
[Image 1],NOISE
文官制度季刊 第七卷第四期,NOISE
發行日期：93年 9月 10日,NOISE
跨域治理與災害防救體系之研究,TITLE
◆ 林彥儒,AUTHOR
（中央健康保險局公關室）,AFFILIATION
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
N a t i o n a l  C h e n g c h i  U n i v,NOISE
行政管理碩士學程,AFFILIATION
碩士學位論文,NOISE
內外控傾向對公務人員創新行為之影響,TITLE
－以台鐵為例,TITLE
Public Employees' Whistleblowing Intention,NOISE
指導教授：董祥開 博士,ADVISOR
研究生：何獻霖 撰,AUTHOR
中華民國 93 年 7 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
N a t i o n a l  C h e n g c h i  U n i v,NOISE
Department of Public Administration,AFFILIATION
碩士學位論文,NOISE
民主治理下的政務官與事務官互動關係,TITLE
－以台鐵為例,TITLE
Impact of Emotional Intelligence on Job Outcomes,NOISE
指導教授：蔡明田 博士,ADVISOR
研究生：林彥儒 撰,AUTHOR
中華民國 107 年 4 月,NOISE
---END---,NOISE
[Image 1],NOISE
文官制度季刊 第七卷第四期,NOISE
發行日期：108年 9月 10日,NOISE
政府服務委託外包的理論與實務：臺灣經驗,TITLE
◆ 陳敦源,AUTHOR
（立法院法制局）,AFFILIATION
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
交通部運輸研究所,AFFILIATION
碩士學位論文,NOISE
淺析行政部門在國會的運作,TITLE
Public-Private Partnerships in Taiwan,NOISE
指導教授：鄭永祥 博士,ADVISOR
研究生：孫碩昱 撰,AUTHOR
中華民國 106 年 5 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
N a t i o n a l  C h e n g c h i  U n i v,NOISE
中央健康保險局公關室,AFFILIATION
碩士學位論文,NOISE
鐵路司機員駕駛行為分析之研究,TITLE
Human Factors in Railway Safety Operations,NOISE
指導教授：蔡惠婷 博士,ADVISOR
研究生：何獻霖 撰,AUTHOR
中華民國 95 年 3 月,NOISE
---END---,NOISE
[Image 1],NOISE
文官制度季刊 第七卷第四期,NOISE
發行日期：93年 9月 10日,NOISE
臺鐵司機員人格特質與情緒智力之關聯,TITLE
◆ 胡龍騰,AUTHOR
（行政管理碩士學程）,AFFILIATION
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
N a t i o n a l  C h e n g c h i  U n i v,NOISE
立法院法制局,AFFILIATION
碩士學位論文,NOISE
軌道運輸安全管理系統(SMS)之建構,TITLE
The Train Driver Recovery Problem,NOISE
指導教授：董祥開 博士,ADVISOR
研究生：游子正 撰,AUTHOR
中華民國 110 年 9 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
銘傳大學公共事務學系,AFFILIATION
碩士學位論文,NOISE
自動列車防護系統(ATP)操作介面優化,TITLE
－以台鐵為例,TITLE
Impact of Emotional Intelligence on Job Outcomes,NOISE
指導教授：董祥開 博士,ADVISOR
研究生：劉省作 撰,AUTHOR
中華民國 109 年 2 月,NOISE
---END---,NOISE
[Image 1],NOISE
文官制度季刊 第七卷第四期,NOISE
發行日期：100年 9月 10日,NOISE
政府服務委託外包的理論與實務：臺灣經驗,TITLE
◆ 林彥儒,AUTHOR
（Department of Public Administration）,AFFILIATION
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
N a t i o n a l  C h e n g c h i  U n i v,NOISE
行政管理碩士學程,AFFILIATION
碩士學位論文,NOISE
公共管理者對於公私合夥風險的認知,TITLE
A Study of Legislative Liaisons’ Training,NOISE
指導教授：鄭永祥 博士,ADVISOR
研究生：孫碩昱 撰,AUTHOR
中華民國 112 年 5 月,NOISE
---END---,NOISE
[Image 1],NOISE
文官制度季刊 第七卷第四期,NOISE
發行日期：94年 9月 10日,NOISE
自動列車防護系統(ATP)操作介面優化,TITLE
◆ 劉省作,AUTHOR
（National Chengchi University）,AFFILIATION
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
立法院法制局,AFFILIATION
碩士學位論文,NOISE
跨域治理與災害防救體系之研究,TITLE
The Train Driver Recovery Problem,NOISE
指導教授：董祥開 博士,ADVISOR
研究生：柳嘉蕙 撰,AUTHOR
中華民國 95 年 4 月,NOISE
---END---,NOISE
[Image 1],NOISE
T&D飛訊第二十五期,NOISE
發行日期：102年 9月 10日,NOISE
內外控傾向對公務人員創新行為之影響,TITLE
◆ 陳敦源,AUTHOR
（中央健康保險局公關室）,AFFILIATION
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
國立成功大學交通管理科學系,AFFILIATION
碩士學位論文,NOISE
公共管理者對於公私合夥風險的認知,TITLE
A Study of Legislative Liaisons’ Training,NOISE
指導教授：施能傑 教授,ADVISOR
研究生：陳美惠 撰,AUTHOR
中華民國 94 年 6 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
N a t i o n a l  C h e n g c h i  U n i v,NOISE
National Chengchi University,AFFILIATION
碩士學位論文,NOISE
自動列車防護系統(ATP)操作介面優化,TITLE
The Train Driver Recovery Problem,NOISE
指導教授：鄭永祥 博士,ADVISOR
研究生：游子正 撰,AUTHOR
中華民國 103 年 8 月,NOISE
---END---,NOISE
[Image 1],NOISE
文官制度季刊 第七卷第四期,NOISE
發行日期：106年 9月 10日,NOISE
淺析行政部門在國會的運作,TITLE
◆ 柳嘉蕙,AUTHOR
（國立成功大學交通管理科學系）,AFFILIATION
---END---,NOISE
[Image 1],NOISE
文官制度季刊 第七卷第四期,NOISE
發行日期：102年 9月 10日,NOISE
臺鐵司機員人格特質與情緒智力之關聯,TITLE
◆ 董祥開,AUTHOR
（交通部運輸研究所）,AFFILIATION
---END---,NOISE
Public Administration,NOISE
DOI: 10.1111/padm.13009,NOISE
ORIGINAL ARTICLE,NOISE
Public-Private Partnerships in Taiwan,TITLE
"Yahong Zhang, Wan-Ju Hung, Hsiang-Kai Dong",AUTHOR
"Department of Public Administration, National Chengchi University",AFFILIATION
Abstract,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
N a t i o n a l  C h e n g c h i  U n i v,NOISE
國立成功大學交通管理科學系,AFFILIATION
碩士學位論文,NOISE
自動列車防護系統(ATP)操作介面優化,TITLE
－以台鐵為例,TITLE
The Train Driver Recovery Problem,NOISE
指導教授：蔡惠婷 博士,ADVISOR
研究生：王光旭 撰,AUTHOR
中華民國 90 年 3 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
國立政治大學公共行政學系,AFFILIATION
碩士學位論文,NOISE
屏東縣養水種電計畫個案本文,TITLE
Human Factors in Railway Safety Operations,NOISE
指導教授：蔡明田 博士,ADVISOR
研究生：劉省作 撰,AUTHOR
中華民國 96 年 2 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
N a t i o n a l  C h e n g c h i  U n i v,NOISE
Department of Public Administration,AFFILIATION
碩士學位論文,NOISE
自動列車防護系統(ATP)操作介面優化,TITLE
－以台鐵為例,TITLE
The Influential Factors Analysis of Unit Turnover Intention,NOISE
指導教授：施能傑 教授,ADVISOR
研究生：胡龍騰 撰,AUTHOR
中華民國 110 年 11 月,NOISE
---END---,NOISE
[Image 1],NOISE
T&D飛訊第二十五期,NOISE
發行日期：105年 9月 10日,NOISE
屏東縣養水種電計畫個案本文,TITLE
◆ 陳敦源,AUTHOR
（台灣鐵路管理局企劃處）,AFFILIATION
---END---,NOISE
[Image 1],NOISE
T&D飛訊第二十五期,NOISE
發行日期：108年 9月 10日,NOISE
自動列車防護系統(ATP)操作介面優化,TITLE
◆ 孫碩昱,AUTHOR
（立法院法制局）,AFFILIATION
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
N a t i o n a l  C h e n g c h i  U n i v,NOISE
National Chengchi University,AFFILIATION
碩士學位論文,NOISE
跨域治理與災害防救體系之研究,TITLE
Human Factors in Railway Safety Operations,NOISE
指導教授：鄭永祥 博士,ADVISOR
研究生：王光旭 撰,AUTHOR
中華民國 105 年 6 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
Department of Public Administration,AFFILIATION
碩士學位論文,NOISE
鐵路司機員駕駛行為分析之研究,TITLE
－以台鐵為例,TITLE
Strategic Management in Public Sector,NOISE
指導教授：董祥開 博士,ADVISOR
研究生：何獻霖 撰,AUTHOR
中華民國 92 年 8 月,NOISE
---END---,NOISE
[Image 1],NOISE
文官制度季刊 第七卷第四期,NOISE
發行日期：94年 9月 10日,NOISE
民主治理下的政務官與事務官互動關係,TITLE
◆ 柳嘉蕙,AUTHOR
（行政管理碩士學程）,AFFILIATION
---END---,NOISE
[Image 1],NOISE
文官制度季刊 第七卷第四期,NOISE
發行日期：107年 9月 10日,NOISE
民主治理下的政務官與事務官互動關係,TITLE
◆ 商嘉禾,AUTHOR
（交通部運輸研究所）,AFFILIATION
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
N a t i o n a l  C h e n g c h i  U n i v,NOISE
交通部運輸研究所,AFFILIATION
碩士學位論文,NOISE
民主治理下的政務官與事務官互動關係,TITLE
Strategic Management in Public Sector,NOISE
指導教授：施能傑 教授,ADVISOR
研究生：柳嘉蕙 撰,AUTHOR
中華民國 98 年 6 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
立法院法制局,AFFILIATION
碩士學位論文,NOISE
我國公務倫理的困境與出路,TITLE
The Train Driver Recovery Problem,NOISE
指導教授：蔡惠婷 博士,ADVISOR
研究生：林彥儒 撰,AUTHOR
中華民國 102 年 8 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
交通部運輸研究所,AFFILIATION
碩士學位論文,NOISE
民主治理下的政務官與事務官互動關係,TITLE
Human Factors in Railway Safety Operations,NOISE
指導教授：施能傑 教授,ADVISOR
研究生：林彥儒 撰,AUTHOR
中華民國 93 年 4 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
台灣鐵路管理局企劃處,AFFILIATION
碩士學位論文,NOISE
跨域治理與災害防救體系之研究,TITLE
－以台鐵為例,TITLE
The Practical Part of Train Driver Education,NOISE
指導教授：董祥開 博士,ADVISOR
研究生：劉省作 撰,AUTHOR
中華民國 91 年 10 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
銘傳大學公共事務學系,AFFILIATION
碩士學位論文,NOISE
鐵路司機員駕駛行為分析之研究,TITLE
Human Factors in Railway Safety Operations,NOISE
指導教授：鄭永祥 博士,ADVISOR
研究生：劉省作 撰,AUTHOR
中華民國 99 年 2 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
中央健康保險局公關室,AFFILIATION
碩士學位論文,NOISE
公共管理者對於公私合夥風險的認知,TITLE
The Practical Part of Train Driver Education,NOISE
指導教授：施能傑 教授,ADVISOR
研究生：劉省作 撰,AUTHOR
中華民國 103 年 1 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
N a t i o n a l  C h e n g c h i  U n i v,NOISE
台灣鐵路管理局企劃處,AFFILIATION
碩士學位論文,NOISE
屏東縣養水種電計畫個案本文,TITLE
Impact of Emotional Intelligence on Job Outcomes,NOISE
指導教授：鄭永祥 博士,ADVISOR
研究生：胡龍騰 撰,AUTHOR
中華民國 102 年 7 月,NOISE
---END---,NOISE
[Image 1],NOISE
文官制度季刊 第七卷第四期,NOISE
發行日期：99年 9月 10日,NOISE
我國公務倫理的困境與出路,TITLE
◆ 胡龍騰,AUTHOR
（立法院法制局）,AFFILIATION
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
立法院法制局,AFFILIATION
碩士學位論文,NOISE
跨域治理與災害防救體系之研究,TITLE
The Train Driver Recovery Problem,NOISE
指導教授：蔡惠婷 博士,ADVISOR
研究生：胡龍騰 撰,AUTHOR
中華民國 90 年 11 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
國立政治大學公共行政學系,AFFILIATION
碩士學位論文,NOISE
淺析行政部門在國會的運作,TITLE
－以台鐵為例,TITLE
The Influential Factors Analysis of Unit Turnover Intention,NOISE
指導教授：施能傑 教授,ADVISOR
研究生：劉省作 撰,AUTHOR
中華民國 93 年 8 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
台灣鐵路管理局企劃處,AFFILIATION
碩士學位論文,NOISE
屏東縣養水種電計畫個案本文,TITLE
Human Factors in Railway Safety Operations,NOISE
指導教授：董祥開 博士,ADVISOR
研究生：董祥開 撰,AUTHOR
中華民國 104 年 12 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
N a t i o n a l  C h e n g c h i  U n i v,NOISE
交通部運輸研究所,AFFILIATION
碩士學位論文,NOISE
淺析行政部門在國會的運作,TITLE
Impact of Emotional Intelligence on Job Outcomes,NOISE
指導教授：鄭永祥 博士,ADVISOR
研究生：游子正 撰,AUTHOR
中華民國 102 年 8 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
交通部運輸研究所,AFFILIATION
碩士學位論文,NOISE
公部門單位離職傾向的影響因素分析,TITLE
Human Factors in Railway Safety Operations,NOISE
指導教授：鄭永祥 博士,ADVISOR
研究生：陳美惠 撰,AUTHOR
中華民國 113 年 11 月,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
交通部運輸研究所,AFFILIATION
碩士學位論文,NOISE
公部門單位離職傾向的影響因素分析,TITLE
Strategic Management in Public Sector,NOISE
指導教授：蔡明田 博士,ADVISOR
研究生：陳美惠 撰,AUTHOR
中華民國 92 年 2 月,NOISE
---END---,NOISE
Public Administration,NOISE
DOI: 10.1111/padm.13009,NOISE
ORIGINAL ARTICLE,NOISE
The Influential Factors Analysis of Unit Turnover Intention,TITLE
"Yahong Zhang, Wan-Ju Hung, Hsiang-Kai Dong",AUTHOR
"Department of Public Administration, National Chengchi University",AFFILIATION
Abstract,NOISE
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
交通部運輸研究所,AFFILIATION
碩士學位論文,NOISE
內外控傾向對公務人員創新行為之影響,TITLE
Public Employees' Whistleblowing Intention,NOISE
指導教授：蔡明田 博士,ADVISOR
研究生：商嘉禾 撰,AUTHOR
中華民國 96 年 2 月,NOISE
---END---,NOISE
[Image 1],NOISE
文官制度季刊 第七卷第四期,NOISE
發行日期：100年 9月 10日,NOISE
跨域治理與災害防救體系之研究,TITLE
◆ 王光旭,AUTHOR
（國立政治大學公共行政學系）,AFFILIATION
---END---,NOISE
‧ 國 立 政 治 大 學 ‧,NOISE
行政管理碩士學程,AFFILIATION
碩士學位論文,NOISE
軌道運輸安全管理系統(SMS)之建構,TITLE
The Train Driver Recovery Problem,NOISE
指導教授：黃東益 教授,ADVISOR
研究生：陳敦源 撰,AUTHOR
中華民國 106 年 3 月,NOISE
